text,label
"Só pra piorar a caminhada -to perdendo peso por conta da minha anemia e não por causa q ando milhas ... -minha pressão tá nas alturas por conta da ansiedade e não pelo exagero do sal  Ou seja eu não vou me tratar fds,morrer morreu  Se cuidem vcs valem a pena eu não ❤",1
"problemas mentais, depressão, crises de ansiedade são coisas muito sérias",0
Odeio ansiedade com todas as minhas forças,1
"Eu lembrando de todos os momentos que me deram ansiedade, me fazendo ter ansiedade de novo  https://twitter.com/eliesaaab/status/1050110063237615616 …",1
"Ansiedade é mó parada, pprt",1
Que ansiedade é essa,1
o ruim é que minha ansiedade sempre ataca pq eu vou pra uma festa da igreja onde eu não conheço ninguém e é muito ruim isso,1
miga eu vivo em nutricionista desde meus 8 anos de idade... eu emagreço e engordo o dobro por causa da ansiedade,1
"Não vou deixar o medo e a ansiedade controlarem meus pensamentos sobre o futuro. O que o Universo escreveu para mim vai acontecer. Eu vou atrás dos meus desejos e se eles forem o meu destino vai se tornar realidade. Se não for, é pq eu ainda não abri a porta certa, mas vou abrir",0
10 kg. Obg tcc e ansiedade  https://twitter.com/maisa/status/1178028823981387777 …,0
Hoje eu tô sem morfina tendo crise de ansiedade tentando aguentar a dor que ta insuportável e eu só queria ter um dinheiro pra comprar uma pizza que fosse pra pelo menos afogar a tristeza e ansiedade na comida mas novamente nem isso posso pois o capitalismo vai me matar,1
"Primeiros passos pra reduzir a ansiedade. Silenciei o nome do presidente, os emojis da bandeira do brasil e da arminha.  Funciona.",1
é foda você ver alguém que ama tendo uma crise de ansiedade e não poder fazer nada alem de abraçar,1
meu dia está sendo maravilhoso tirando minha ansiedade pra amanhã 😔,0
"ansiedade a mil, amo você garota 🥰🥰💖💖❤️❤️",0
"Q ansiedade me bateu agora, mos do céu",1
minha ansiedade não decide se vai me matar de fome ou gula,1
"Ajudam e dão apoio pra todo mundo com depressão e ansiedade nas redes sociais. Mais quando é o amigo ao lado, não sabem oque fazer.",1
"MEEEUUU DEUSSSSSS, QUE ANSIEDADE É ESSA ?????",1
"Um misto de medo, expectativa e ansiedade. É a primeira vez num circuito nas alturas. . . . . #festadecrianca #amofestas #familiafesteira #maesfesteiras #maescariocas #sueholandafotografia em CASA Alegria de Viver  https://www.instagram.com/p/B294N55BkE7/?igshid=1imy4g6x5fttq …",0
"+desde à minha festa surpresa, minha aprovação na experiência e à festa que meus pais fizeram pra mim... Tudo isso foi muito importante pra eu resgatar os melhores sentimentos que eu tenho em mim e que estavam escondidos pela ansiedade e tristeza+",0
Carai que ansiedade e essa véi kk slc,0
a ansiedade pra viajar meu pai........,0
Simplesmente estou tendo crise de ansiedade e não paro de tremer,1
"Meu Deus do céu, minha bendita ansiedade tá no auge... Tô esperando aqui.",1
mal posso esperar ir pra faculdade pra ter varias crises de ansiedade 😍😍,0
"Invés de ser crise de ansiedade, eu tenho crises de surtos e grosserias",0
"Até que enfim consegui fazer o c6 bank, só espero que chegue esse cartão, já estava me consumindo de ansiedade",0
"ROSA, VAMOS FAZER UMA TERAPIA CONJUNTA DOS SEGUIDORES SÓ PELA ANSIEDADE QUE FOI GERADA   ✪ ᵃᶜᵒᵐᵖᵃⁿʰᵃⁿᵈᵒ 🍿",0
eu tentando fugir da minha ansiedade 😂  https://twitter.com/smiile/status/1177750552534499333 …,0
"PRIMEIRA VEZ NO MARACANÃ , JÁ CONHECI O BAR DOS CHICOS , ANSIEDADE TOMANDO DE CONTA",0
"4. Converse com pessoas que você ama;  Pode ser seu(a) namorado(a), amigo(a), ou alguém da sua família. Conversar com alguém em quem você possui confiança é crucial em crises de ansiedade, tente se distrair com uma boa conversa, isso fará com que você se sinta bem mais calmo...",0
Ansiedade batendo já kkk,0
Eu surtando com a ansiedade e dps me acalmando como se nada tivesse acontecido  https://twitter.com/claudiouai/status/1151996131292807168 …,0
Descobri q basicamente minha família inteira tem problemas com ansiedade kkkk n sou a única então kkk,1
"“pra quem tem crise de ansiedade, gostar de alguém é o maior castigo que existe"".",1
"Tem uma galera aqui do Twitter que vive dando desculpa para não trabalhar!dizendo que tem depressão , ansiedade, TOC etc...Agora vai ver , todo mundo no Rock in Rio. Todos curados...",0
"16. Estou sofrendo para eliminá-los, mas não consigo. A ansiedade não deixa.",1
"Eu tenho o caminho todo traçado a ansiedade não me deixa nem levantar da cama...vai entender , mas vou chega em casa desliga o Wifi e me afundar nessa pesquisa de campo, afundar mesmoooo!",0
Ansiedade e dor de cabeça 🤦🏻‍♀️,0
"Depois de passar a semana toda na ansiedade pra ver um show de um ídolo meu, voltei extremamente decepcionado pra casa.  Não pelo show, pq esse como vai vir a ser contado logo a seguir, eu nem consegui ver, mas tenho certeza que foi do caralho... (+)",0
o ansiedade do cpt,1
"alcoolismo, depressão e ansiedade  https://twitter.com/olliveiraaa_/status/1177707271914233857 …",0
Fazia dias que eu não tinha uma crise de ansiedade,1
@jimindoim_twt que horas sai a atualização???? Tô morrendo de ansiedade para o crossover!,0
EU ME SINTO UM ROBÔ COM LOLO!!¡¡¡ bala ao menos é uma sensação de tesao narcisismo y comunicação lolo me deixa com a ansiedade hard,0
Eu chego em casa.. minha ansiedade transborda.,1
minha ansiedade ta atrapalhando tudo literalmente tudo o que eu faço  chegou até no esporte (no qual é minha maneira de tratar isso),1
crise de ansiedade em pleno sabado frio e chuvoso eu amo a vida,1
Crise de ansiedade acabou com minha coluna,1
"E eu 'tó quase tendo uma crise de ansiedade, vamos se controlar Aylla",1
"De volta a ansiedade, que terror",1
Não tô conseguindo respirar de ansiedade Mas ok,1
Aaaaa que ansiedade que este jogo me deu,0
e mto bommm !! eu to lendo até o mangá por ansiedade fodase,0
"Engordei 8kg esse ano e já perdi tudo essa semana, ansiedade me ajuda tanto kk  https://twitter.com/maisa/status/1178028823981387777 …",1
Você passa por problemas de controle de ansiedade e a Piscicóloga é essa  https://twitter.com/_madmaxss/status/1178027636762824712 … pic.twitter.com/hi03Zq2G8z,0
ter crise de ansiedade enquanto está estudando por medo de ir mal nas provas >>>>>>>>>>>>>,1
Tô revendo as músicas antigas da Kesha e tá dando tanta nostalgia que chega a dar ansiedade,0
foda pq eu to doente e morrendo de febre e dO NADA começo a ter uma crise de ansiedade e fico chorando  eh um bom dia pra ser eu 👍🤧,1
"Tô esperando o Matheus passar aq pra me buscar pra irmos pra luta dele, não sei oq eu tô sentindo, nervosismo, ansiedade, não sei explicaaaaarrrrrrr...😵😵😵😵",0
Tô tremendo que nem uma cadela pela ansiedade,1
ansiedade ta como falaí 1 semaninha só,0
"Eu e minha amiga tendo as mesmas crises de ansiedade, e uma sabendo exatamente o que a outra tá passando e se apoiando, aaaa algumas amizades são valiosas demais, não sei o que seria de mim sem !!! 😍❤",1
Não desejem nunca na vida de vocês ter ANSIEDADE é sério gente tô eu aqui péssima com os remédios super fortes que tenho q tomar😥,1
"meu celular só chega dia 15, pqp q ansiedade",0
antes de você ir fica mais um pouco tateia todo o meu corpo desova a minha  ansiedade pr’eu me sentir um pouco menos louco,0
"eu tô pedindo socorro, minha ansiedade aumentou, antes eu tinha crises poucas vezes, agora é mais por semana, minha motivação tá no zero, não aguento mais bicho, do fundo do coração, não da mais",1
Eu tô surtando de ansiedade pra legacy,0
Ansiedade é uma parada sinistra 🤦🏻‍♂️,1
"última vez que insisti em alguém,me causou ansiedade,insônia,insegurança. então,me afasto e tchau.",1
so quero dia 19 essa hr esta na minha primeiraa aula 🙏🏻🥺 ai q ansiedade,0
"Odeio ter essas bads/ansiedade, AAAAAAAAA",1
eu tive um puta sonho horrível tendo crise de ansiedade e quando acordo tô tendo crise de ansiedade ??????,1
estes time out dão me ansiedade MUITA,0
Eu to numa crise de ansiedade Coloquei Promise pra tocar pra ver se me acalmo Mas agr eu choro cada vez mais,1
"acabei de sair do ensaio, ansiedade bateu e eu decidi que quero sair da bateria. Beloved???",1
minha ansiedade e fora do normal kkk sem base,0
"Toda vez que vejo ou ouço o STF, minha sede por justiça aumenta e aí vem o ódio, seguido de vômito e muita ansiedade. Acho que vou visitar um psiquiatra, para tentar entender a cabeça do Janot. 🗣por que não!!!",0
"Deus tira de mim essa ansiedade, isso não me pertence, amém 🙏🙌.",1
tô sentindo a crise de ansiedade vindo,1
"3. Exercite a sua auto-confiança;  A auto-confiança é um sentimento essencial nas crises de ansiedade. Tente tirar um tempo para dedicar à você, seja fiel à você mesmo. Você é a sua melhor companhia, dê valor à você e tente pensar no máximo de qualidades suas que você puder!",0
Ansiedade pro XV da prima tá foda,0
Ansiedade é uma M E R D A,0
Foda de me atacar da ansiedade é que depois que passa vem uma exaustão absurda.,0
"Não somente a Shantala, mas a massagem relaxante para crianças e adolescentes reduz futuros doenças neurológicas, como o stress, ansiedade e hiperatividade ( TDHA )  https://www.facebook.com/100000018101292/posts/2731577106852866/ …",0
e a crise de ansiedade ta voltando,1
os correios me odeiam sabe eu nem aguento mais de tanta ansiedade que saco,0
Meu Deus acho q hj vou morrer Causa da morte: ansiedade,1
"Que ansiedade pra ver o Flamengo entrar em campo, mais a hora que também não passa pqp🔴⚫🙅🏾‍♂️💪🏽",0
Ansiedade na cidade Humanz  Pra mim são essências em viagens,0
ok ansiedade segura a onde ai,1
"ansiedade ó, tá me matando",1
isso sem contar os sintomas de uma crise de ansiedade q eu infelizmente to voltando a ter praticamente todos os dias...,1
e eu que to tendo crise de ansiedade desde ontem pro trabalho q é só segunda?,1
Eu: vou sair   Minha ansiedade: Oi rs,0
Sabe o que é ter que tomar remédio pra dormir pq vc tem medo de fazer isso? Eu não queria deixar a ansiedade ser maior que eu,1
Minha mãe teve crise de ansiedade e sendo a ela tem muito tempo que ela não tem. E agora estamos trocando nossos experiências!,0
2015  0 ansiedade  0 depressão  Joelho 100%  75kg full Hd  Emprego bala  Que porra aconteceu?,0
Ser uma pessoa com ansiedade que depende de mãos mt estáveis pra trabalhar é a combinação mais bombástica q tem,0
sobre vc LGBTQ+🏳‍🌈 🏳‍🌈no momento com dúvidas porém b 🏳‍🌈sim 🏳‍🌈sim 🏳‍🌈sim 🏳‍🌈hmkk sim 🏳‍🌈sim 🏳‍🌈não q eu saiba 🏳‍🌈sim 🏳‍🌈sim 🏳‍🌈sim 🏳‍🌈não k 🏳‍🌈12 🏳‍🌈13  🏳‍🌈não  🏳‍🌈demais  comenta um emoji que eu mando (ou não),0
to surtando de ansiedade,1
"vei, eu te falei q eu acordei 5 horas da manhã hj por causa da minha ansiedade?",1
"Sempre que tenho um ataque de ansiedade até consigo controlar e não pegar na lâmina, mas hoje não foi um desses dias.",1
Rapaz sou a empolgação em pessoa e a tempos não me via na ansiedade tbm kkkkkkkkkk,0
queria ter dinheiro igual tenho ansiedade #SabadoDetremuraSDV,0
"nesse caso eu tô falando de remédios como antidepressivo, pra ansiedade e etc",1
#JoelBorella . . #Apoesiadosmeusolhos .  #psicologia #amor #Relacionamentos #Poesia #poetry #afetos#boatardee #ficaadica #pensamentopositivo #sentimentos #pensamentos #deusnocontrole #refletir #psicologia#ansiedade…  https://www.instagram.com/p/B2922c_hQOl/?igshid=1n9emkydc8w1g …,0
"Mano, certeza q vou ficar com dor de barriga no dia do baile da Escócia kkk que ansiedade é essa mermão",0
"Na moral que é uma palhaçada ter ansiedade, e um bagulho muito estranho",1
pouca diferença de golos em jogos de andebol da me imensa ansiedade,0
como falar pro seu namorado que você tem: depressão  auto-estima baixa saúde mental horrivel  bipolaridade  e ansiedade? sem ele dizer depois que é frescura?  google pesquisar,1
"Nossa, to muito assim tb! Ansiedade a mil! #NãoVaiChover #rockinrio",0
PQ A GENTE TOMA SEMPRE DECISÃO PRECIPITADA E AÍ ARREPENDE E NÃO APRENDE A LIÇÃO????  maldita seja a ansiedade,0
ter ansiedade é uma merda,1
Vocês têm noção que faltam menos de 7 dias para anitta cantar no Rock in rio??   AAAAAA QUE ANSIEDADE #RockinRio2019 pic.twitter.com/CqN1h7oi00,0
"Ano que vem podia chegar logo né, não to aguentando de ansiedade pra voltar pro ballet",0
"Não aguento mais de ansiedade,só queria que minha princesa nascesse😥,é dor encima de dor e NADAA",0
essa minha ansiedade vai me matar uma hora,1
"q ansiedade mano, marquem...",0
"""I'm asking nicely  Give me what I want""  O que eu quero: Emocional estavel Não ficar nessa ansiedade Não ter que ir em psicologo",0
Minha ansiedade me forçou a começar a ler o mangá,0
a tristeza + a ansiedade pedem  música triste + sorvete,1
"Puta que pariu, a ansiedade pela @movingfestival tá me matando 🤪🙀🙀🙀",0
"Espera um tempo (como se desse pra controlar) mas acalma a ansiedade, se ver se realmente é recíproco, se é uma coisa que vai fazer bem, se entregue, é muito bom você gostar de alguém e receber o mesmo carinho de volta.",0
eu tentando controlar minha ansiedade  https://twitter.com/jhonawhins/status/1176985695291957248 …,0
um monte de gente falando do rock in rio no chat da live eu vou surtar de ansiedade,0
CARALHO ELA NÃO PERCEBE QUE ISSO É HORRÍVEL E EU NÃO ESCOLHO TER ANSIEDADE???????,1
"adiei o que minha ansiedade permitiu, mas agora é oficial...suits acabou 💔",0
Ansiedade miiilll pra amanhã veyyy,0
Qnd to a ter uma crise de ansiedade vejo sempre este vídeo ...  https://twitter.com/billiefuleilish/status/1178013747295772677 …,0
tive ataque de pânico/ ansiedade durante as provas hoje 👍👍 e acho q to tendo ate agr,1
Daq a pouco eu morro de tanta ansiedade,0
eu odeio ter crise de ansiedade pois • perguntas sem respostas  • sensação de morte • criar coisas na cabeça e isso assombrar é horrível,1
só penso no jogo de amanhã não sei porquê tou com grande ansiedade,0
vou surtar de ansiedade até o fim do dia,1
"Eu vendo esse povo indo pro RIR tá me dando mais ansiedade ainda, af",0
"e eu que to morrendo de ansiedade e tudo oq eu como eu vomito, e aí chega minha mãe e fala que eu tenho que aprender a lidar com as minhas frustrações e que tenho que comer?????",1
"Nojo quando alguém que eu conheço me manda coisa de página privada no insta toma no cu, ter que seguir só porque minha ansiedade de saber o que é maior do que tudo",0
Cara eu tô MUITO assim Acordei 6:00 surtando com ansiedade por conta dissk,1
ansiedade é um mal ou é normal?  pic.twitter.com/O7BHfdRCzh,0
"Nossa e a minha ansiedade eh fodida eu chego a chorar e ficar tremendo pensando sempre no pior, é foda",1
"tô c náusea mano, PQ CRLS ANSIEDADE EXISTE",1
"Nem to com fome e quero comer como uma condenada, mas to me proibindo de sair do quarto, ansiedade é uma drogaaa",1
"Tô me sentindo muito mal. Sabe, até os acontecimentos políticos e sociais estão contribuindo pra uma nova crise de ansiedade. Os relatos do que aconteceu na batalha do Trapiche estão me deixando muito mal, muito mal...",1
meu deus eu vou comer tudo que tem nessa casa hoje de ansiedade,1
"Quando ele tiver crise de ansiedade pesa na dele, aí quero ver ele te zoar ainda",0
"é uma consequência da ansiedade eu sei, mas é cruel demais",0
"hj é a final do campeonato, to numa ansiedade do caralho, af",0
"eu to no auge da minha insegurança e ansiedade, não sei como eu vou pra rave kkk fudeu",1
"quase metade em um dia pode não parecer muito pra alguns, mas eu tô enfrentando muitas crises de ansiedade esses dias, então tô bem feliz com o andamento da leitura 💜",1
"Crise de ansiedade no shopping sozinho? Tenho. Quase morrendo, pqp.",1
Descontando toda minha ansiedade na comida. Ta osso. Rezando para esse ano acabar!,1
NÍVEL DE ANSIEDADE                █                                      █        █          　　        █　                █　                                 █　                             ＿ FLAMENGO                OUTRA            X    GRÊMIO                    COISA,0
Parece que eu levei um socão na barriga de tanta ansiedade pqp,1
Ansiedade do krlh sempre me matando kkk,0
Essa ansiedade ainda vai me matar puta merdaaaaaaaa,1
ansiedade me impedindo de estudar tudoh,1
Ansiedade é pouco pra esse baile do general hahaha,0
Como lidar com ansiedade? | ludoresponde #8  https://youtu.be/4DpFox98kyg  via @YouTube,0
"to deitada na minha cama, respirando fundo, tentando não surtar, meu estômago enjôa, os ossos do meu rosto doem, e o desespero só ctesce  eu nao aguento mais essas crises de ansiedade",1
Uma ansiedade porra,1
Estou com crise de ansiedade pqp,1
as vezes me da uma noia tipo  nossa como sera q as crianças de it e stranger things vao ficar adultas  e bate uma ansiedade kkkkkkk,0
"A ansiedade ainda vai comer meu cu com farofa enquanto ela estiver internada, mas fico mais aliviada que está melhorando",0
"eu e viana falando do lolla, n sei quem vai surtar de ansiedade primeiro kkkkk",0
do nada minha ansiedade atacou de uma forma q eu nem sei,1
"eu tentando me livrar da paranóia, ansiedade, pensamento negativo, gente chata  https://twitter.com/icanbello/status/1177679778012422150 …",0
estou com bue ansiedade,0
"N vejo a hr do Théo nascer cr,q ansiedade 🥺🥺🥺",0
Teorias do Amor Moderno - Ansiedade (Clipe Oficial)  https://youtu.be/OSfjAUUrwyY  via @YouTube,0
Minha ansiedade só cresce,1
"fui tentar conversar com um amig e mandei uma mensagem. ele respondeu. agora não consigo responder de volta. obrigada por todo, ansiedade. 😍🥰🥰💗💜",1
"anuncia o ceni aí, mano eu tenho ansiedade tô começando a ficar nervoso",0
"ter ansiedade é uma merda, papo reto!!!!",1
"Há algumas pessoas com as quais conseguinos lidar mesmo que a realação seja mercada pela discodáncia e outras características que se aproximam mais do desamor que propriamente da amizade. Há outras que são de fato tóxicas para nós, nos geram ansiedade, medo. É importante afastar",0
"Eu sempre gostei de seminário no ens. médio, depois que entrei pra faculdade desenvolvi uma ansiedade que nunca tive na hora de falar, mas agora sinto que tô conseguindo me livrar disso",1
o auge eu decidir fazer croche pra ver se controlo minha ansiedade,1
"Tb acho promissor, mas veio de um organizado Betis pra um bagunçado Barcelona. Isso sem contar os quesitos psicologicos: ansiedade, pressão, receio  que não o deixa desempenhar seu futebol normal",0
Merda ataco a ansiedade mas hj o dia tá só tendo coisa boa,1
"É fodas você não ter controle da sua cabeça,da sua ansiedade.  Cada palavra parece faísca pra um incêndio  Mas nunca vai passar de drama,ou de fraqueza pra muitos",1
"Passando de ansiedade, boa tarde",1
No episódio anterior A babz a ter um ataque de ansiedade a meio no rally  Não perca também neste episodio A babz a ter um ataque de ansiedade a meio do festival de tunas,0
Eu tava de boa e aí vem a crise de ansiedade comer meu cu,1
O bagulho vai ser ruim só por causa dessa ansiedade,0
Ansiedade tak desgraça,1
To com ansiedade  pic.twitter.com/uo1LCIJigJ,0
"Eu compro as paradas na internet e fico morrendo de ansiedade achando que vai chegar no dia seguinte, não dá",0
eu queria mt que alguém nessa casa entendesse que minhas crises de ansiedade não são brincadeira,1
ansiedade 10/10 hoje e me matando,1
a minha vida é movida através do choro eu choro de felicidade choro de tristeza choro de raiva choro durante minhas crises de ansiedade ........,1
"Meu problema é subestimar a intensidade das minhas crises de ansiedade, toda vez eu acho que a última foi a pior, daí vem outra pra me mostrar que aquela era só treinamento.",1
"A ansiedade, ela acaba com a pessoa",1
"a dor que era só de um lado da nuca, agora é dos dois, sinceramente ansiedade ataque só a gastrite e deixa o resto em paz",1
minha ansiedade ta atacando...ótimo,1
"Ansiedade aqui em Formosa já é mato, mano 👊🏽👊🏽💥",0
"O problema em qualquer coisa está na banalização, palavras não mudam o mundo, oq mudam são atitudes e ou rever as suas, vamos começar sobre oq vcs amam falar nas redes, depressão e ansiedade:   Estar triste não é ser depressivo  Estar ansioso não é ter ansiedade +",0
"Acabei de chegar do hospital, pq estou com crise de ansiedade ve se pode afs",1
Sofro de ansiedade Eu odeio esperar,0
"Pois é. Esses dias tava conversando com a minha mãe sobre fumar maconha pra ansiedade e ela pareceu super tranquila em relação a isso, ""já vi que ajuda, filha, ruim é o tráfico"". Que mulher compreensiva, viu.",0
eu to tento uma crise de ansiedade agora que saco mano que saco,1
não sei qual o meu problema pra me dar tanta crise de ansiedade,1
Meu sonho de ver a @quemeatigrona todo dia vai ser realizar,0
"a maldade é tanta nesse mundo q até um animalzinho sofre , complicado conviver assim",0
Ansiedade que chama? Vou é no cassino tentar ganhar uns pesos pra adiar os planos de prostituição e assalto à banco 😂😂😂😂😂😂😂😂😂😂,0
"Ok, ansiedade atacou. Minha hr é esta, bye 🤙🏻",1
"não sei como é que gostam de falar ao telemóvel, só me da ansiedade  https://twitter.com/matildebvs/status/1177661551492378624 …",0
Só vou embora em novembro e já estou tendo crise de ansiedade pra chegar em casa! 💔,0
@mcmirellaofc No #ProgramaRaulGil @pgmraulgil hoje ! Imagina o tamanho da minha ansiedade ? Tenho certeza que o #IBOPE vai nas alturas 💝💘💖😘💋💞🌸🌹🌺🕊️🙏🏽🍀👼,0
"Se alguem ta preocupado, agr tá tudo bem já. To tomando chá de camomila, já controlei minha respiração e as coisas voltaram a fluir normalmente. Enfim, feliz ou infelizmente lidar com esses momentos de ansiedade alta não é novidade",0
As pessoas pensam que ter ansiedade é legal,0
"Jack Nicholson também foi vítima da maldição do CORINGA,  enquanto interpretava o vilão de Gothan City, se queixava de insônia e ansiedade chegando a fazer tratamento para se curar. 》》》 O internerd Notícias no YouTube…  https://www.instagram.com/p/B290oM1l7cp/?igshid=el8p82vmvxe …",0
eu tive/ to tendo a pior crise de ansiedade da minha vida e nunca implorei tanto a deus pra morrer,1
"minha mãe tá falando tanta merda, tanta merda, eu agradeço pela minha irmã  não estar em casa, ela sabe que a filha dela tem uma ansiedade fodida",1
"Aí credo, passo por umas crises de ansiedade que sei lá",1
eu seria um millemium mais feliz se o Instagram me deixasse escolher não ver as pessoas que assistem meus stories porque isso me causa uma ansiedade do caramba; ainda que eu tenha controle das pessoas que me segue,0
"Quando vcs estão chupando pirulito/bala vcs chupam até o fim ou a ansiedade ataca e vcs mordem logo???  Me: não consigo chupar até o fim, não dura 1min na minha boca",0
Dá 22:00 mas não dá 19:00 Ansiedade pra ver o @Flamengo,0
Ta dificil segurar ansiedade,0
O auge da minha ansiedade é não ter resolvido minha roupa para nenhum dia do rock in Rio,0
ansiedade apertando e a hora não tá passando 😣😣,1
"Acho q mesmo q a pessoa não esteja muito feliz, sinto muito é meio cuzao.   Pq ela pode estar preocupada, mas no fundo querer e tals. Aí vc mete um 'sinto muito' e só aumenta a ansiedade da pessoa",0
"Eu me descobri bi  Virei alcoólatra, maconheira e outras dogras   Sai ilesa de depressão e ansiedade, porém já tive uns anos atrás  https://twitter.com/manuellafn/status/1177383206783524864 …",0
não acredito que você foi perguntar kkkkkkka ansiedade meu pai,0
Just passando mal devido a famosa ansiedade 💩,1
"Esse pagode do Péricles tá mexendo com a minha ansiedade, namoral.  #PericlesEmStMargarida",0
"Vcs que estão grávidas e ficam acreditando nessas mensagens das amigas de vcs que diz: ""TITIA JÁ AMA"" ""VOU AMAR TANTO"" TITIA NÃO  AGUENTA DE ANSIEDADE"" ""  VEM BEBÊ ""         EU CONTO OU VCS CONTAM?   A...  https://www.facebook.com/100001775068581/posts/2367990553270090/ …",0
"No final disso tudo no fundo eu sei que é emocional, ansiedade, tristeza aconteceu muita coisa essas últimas semanas e meses que estão acabando cmg",1
irmãokkk é muito ruim ansiedade pqp o remédio q tô tomando o efeito colateral é insônia e porra???? é muito sem nexo,1
E aí @breakingbeattz esse set xxxp sai ? Hhaha to na ansiedade mds!!!,0
Essa ansiedade...,1
Ansiedade não ajudou também,0
Dicas de como aliviar a sua ansiedade:  pic.twitter.com/3rzjrsBR4d,0
ansiedade é uma merda,1
senhor eu já apertei a sementinha da ansiedade e do stress no meu ouvido umas 15x só hj,1
"Desde as 7 da manha passando mal, crise de ansiedade, oscilações horríveis de humor, eu odeio a minha tpm, odeio ficar menstruada, só me fode e me faz mal, sinceramente n entendo quem diz que ama",1
Vou morrer de gastrite e ansiedade,1
acho que nasci só pra ter crise de ansiedade e passar raiva,0
tô só a ansiedade,0
ansiedade eu te odeio,0
"Kkkkkkkkkk aí é foda, mas se vc só quer falar de livros com a pessoa q gosta de sexo e pessoa só quer fazer sexo?",0
Ontem no freeplay tava indo bem e hoje tô dropando tudo mas que infernooooo  ansiedade pq me matou,1
Pastora comete suicídio depois de não suportar a depressão e ansiedade  https://www.semprequestione.com/2019/02/pastora-comete-suicidio-depois-de-nao.html?m=1 …,0
"Eu fico tão anciosa pra saber do meu filho (a) se está bem , oque está acontecendo .. aiiii mds que ansiedade 😢❤️",0
eu odeio como as pessoas usam a palavra ansiedade e depressão de uma forma tão banal,0
Eu só n aguento mais ter ansiedade,0
supere seus momentos de ansiedade e tristeza escutando a trilha sonora de high school musical,0
E o ❤ fica como? Tbm não estamos sabendo lidar com essa ansiedade #VaiNoGás e aproveite o máximo do #RockinRio2019,0
"QUE INFERNO DE ANSIEDADE, essa merda vai me matar ainda aaaaaa",1
Minhas crise de ansiedade pra mim: Achou q tinha se livrado de mim olha eu aqui otaria se fudeu  pic.twitter.com/vQXJbbr5MP,1
"o professor: depois te mando o nome do filme direitinho eu: eu já encontrei, enquanto você falava já fui pesquisando o professor: nossa, como você é rápida e eficiente eu: parece rapidez e eficiência, mas é só transtorno de ansiedade KAKAKAKA  (silêncio)",0
"irmão, ansiedade me fode de todos lados possíveis e com areia",1
"Estou com ansiedade , mas não sei o motivo .",1
Ele não está entendendo a nossa ansiedade kkk,0
"""Assim como um artista não sabe expressar sua arte na pressão, você não deve fazer da sua vida um borrão por apego, pressa, condicionamento e ansiedade."" 💓",0
eu vou morrer de ansiedade e eu nem sei o motivo dela,0
"NAO FUREM COM ALGUEM DPOIS DE UMA SEMANA DE PLANEJAMENTO, ainda mais se essa pessoa tiver ansiedade e uma agenda",0
"Beijos e parabéns por colocar de forma tão clara e leve o que seja essa dor de quem convive com essa doença e suas ""primas sequelas"": depressão crônica e ansiedade infinita! Obrigada sempre , por seu carinho, Amiga Dalva! 😘💝🌹",1
Comprar coisas por site bate uma ansiedade pra chegar logo e nunca chega,0
"Se vc se refere aos arredores, é sinal de alcoolismo. Se é o estádio mesmo, porra, velho, pra que tanta ansiedade? Relaxa, toma umas no Chico's antes.",0
eu queria simplesmente morrer do que ter que lidar com crise de ansiedade,1
meu aniversário ja é terçaaaaaa  ngm mede minha ansiedade,0
"Não dá p arrumar um emprego q eu quero fazer mil coisas, comprar mil coisas. E c a ansiedade q eu tenho, como vou lidar com essa explosão toda junta? AAAAAAAAAAAAAA",1
"só agr bateu a ansiedade p amanhã kkk vamo ter q chatear né, fzr oq 🤷🏻‍♂️",0
Crise de ansiedade está vindo com tudo 😭 ruim dms ñ ter em quem se apoiar ou contar,1
se eu não engordei 300kg essa semana só por comer por causa da ansiedade....  e ja to indo jaja afogar meus surtos com comida,1
do nada uma ansiedade fodida,1
"hey gata, em crises de ansiedade vc pode usar a cromoterapia, eu uso e me ajuda muito! em crises de ansiedade eu penso sempre na luz violeta clara me envolvendo e acalmando todas as células do meu corpo. fique bem, beijos :)",0
Scrr ter ansiedade é horrível,0
"Baixa autoestima, insuficiência, insegurança, paranóia e ansiedade resolveram da um “oi” de uma vez só...",1
@DivaDepressao   eu vi diva depressao chiquititas e kpop VEM NA VELOCIDADE DA LUZ MESMO NESSE 0 ABSOLUTO DE FRIO impossivel de perder esse video  https://twitter.com/TIAGOGOMEZ08917/status/1178033583782580231 …,0
"Tem de ser, pelo menos",0
DIVA DA DEPRESSÃO MAN,0
MEU DEUS DIVA DEPRESSÃO E BTS NO MESMO VÍDEO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK AMOOOOOOOOOOOOOOO,0
"Arbitragem péssima, mas o que importa é que o Benfica ganhou",0
"eu gosto muito de comer né, minha família toda bota muita importância na comida   ter depressão nessas horas é pior do que o usual, pq eu tenho que comer por necessidade e não por gosto   não tem coisa pior do que fazer o que você gosta por obrigação sinceramente",0
"suicídio é bagulho sério e essa mina brincando com a verdade, pensando que depressão virou moda ou algo do tipo, plmds",0
Regis Danese   DEPRESSÃO {Vídeoclipe Oficial}  https://youtu.be/xoAdSnTrEDk  via @YouTube,0
"Muitas vezes não achamos saídas para os nossos problemas e na maioria das vezes muitos vão pelo caminho mais fácil , seja depressão , ansiedade, falta de autoestima, são problemas, não existe motivo para se envergonhar e sim agradecer por ter uma segunda chance  https://twitter.com/_gabiimarino/status/1178022490590924801 …",1
